game_id,season_id,team_id_home,game_date,matchup_home,wl_home,pts_home,team_id_away,wl_away,pts_away,game_status_text,season,attendance,series_leader
21500833,22015,1610612739,2/22/2016,CLE vs. DET,L,88,1610612765,W,96,Final,2015,20562.0,Detroit
21500834,22015,1610612748,2/22/2016,MIA vs. IND,W,101,1610612754,L,93,Final,2015,19600.0,Tied
21500837,22015,1610612749,2/22/2016,MIL vs. LAL,W,108,1610612747,L,101,Final,2015,18717.0,Tied
21500836,22015,1610612737,2/22/2016,ATL vs. GSW,L,92,1610612744,W,102,Final,2015,19330.0,Golden State
21500838,22015,1610612750,2/22/2016,MIN vs. BOS,W,124,1610612738,L,122,Final,2015,11639.0,Tied
21500840,22015,1610612755,2/23/2016,PHI vs. ORL,L,115,1610612753,W,124,Final,2015,13745.0,Orlando
21500844,22015,1610612757,2/23/2016,POR vs. BKN,W,112,1610612751,L,104,Final,2015,19393.0,Portland
21500843,22015,1610612762,2/23/2016,UTA vs. HOU,W,117,1610612745,L,114,Final,2015,18132.0,Tied
21500842,22015,1610612743,2/23/2016,DEN vs. SAC,L,110,1610612758,W,114,Final,2015,15721.0,Sacramento
21500841,22015,1610612764,2/23/2016,WAS vs. NOP,W,109,1610612740,L,89,Final,2015,15743.0,Tied
21500850,22015,1610612741,2/24/2016,CHI vs. WAS,W,109,1610612764,L,104,Final,2015,21560.0,Washington
21500853,22015,1610612746,2/24/2016,LAC vs. DEN,L,81,1610612743,W,87,Final,2015,19060.0,LA Clippers
21500845,22015,1610612739,2/24/2016,CLE vs. CHA,W,114,1610612766,L,103,Final,2015,20562.0,Cleveland
21500848,22015,1610612748,2/24/2016,MIA vs. GSW,L,112,1610612744,W,118,Final,2015,19899.0,Golden State
21500847,22015,1610612765,2/24/2016,DET vs. PHI,W,111,1610612755,L,91,Final,2015,13429.0,Detroit
21500846,22015,1610612754,2/24/2016,IND vs. NYK,W,108,1610612752,L,105,Final,2015,16018.0,Indiana
21500852,22015,1610612742,2/24/2016,DAL vs. OKC,L,103,1610612760,W,116,Final,2015,19805.0,Oklahoma City
21500854,22015,1610612758,2/24/2016,SAC vs. SAS,L,92,1610612759,W,108,Final,2015,17317.0,San Antonio
21500849,22015,1610612761,2/24/2016,TOR vs. MIN,W,114,1610612750,L,105,Final,2015,19800.0,Tied
21500851,22015,1610612763,2/24/2016,MEM vs. LAL,W,128,1610612747,L,119,Final,2015,18119.0,Memphis
21500858,22015,1610612756,2/25/2016,PHX vs. BKN,L,106,1610612751,W,116,Final,2015,16145.0,Brooklyn
21500856,22015,1610612738,2/25/2016,BOS vs. MIL,W,112,1610612749,L,107,Final,2015,18157.0,Boston
21500855,22015,1610612753,2/25/2016,ORL vs. GSW,L,114,1610612744,W,130,Final,2015,19189.0,Golden State
21500859,22015,1610612757,2/25/2016,POR vs. HOU,L,105,1610612745,W,119,Final,2015,19393.0,Tied
21500860,22015,1610612762,2/25/2016,UTA vs. SAS,L,78,1610612759,W,96,Final,2015,19911.0,San Antonio
21500857,22015,1610612740,2/25/2016,NOP vs. OKC,W,123,1610612760,L,119,Final,2015,16974.0,Oklahoma City
21500862,22015,1610612755,2/26/2016,PHI vs. WAS,L,94,1610612764,W,103,Final,2015,16511.0,Washington
21500868,22015,1610612747,2/26/2016,LAL vs. MEM,L,95,1610612763,W,112,Final,2015,18997.0,Memphis
21500863,22015,1610612752,2/26/2016,NYK vs. ORL,W,108,1610612753,L,95,Final,2015,19812.0,Orlando
21500861,22015,1610612754,2/26/2016,IND vs. CHA,L,95,1610612766,W,96,Final,2015,18165.0,Charlotte
21500866,22015,1610612742,2/26/2016,DAL vs. DEN,W,122,1610612743,L,116,Final,2015,20298.0,Dallas
21500865,22015,1610612737,2/26/2016,ATL vs. CHI,W,103,1610612741,L,88,Final,2015,18123.0,Atlanta
21500867,22015,1610612758,2/26/2016,SAC vs. LAC,L,107,1610612746,W,117,Final,2015,17317.0,LA Clippers
21500864,22015,1610612761,2/26/2016,TOR vs. CLE,W,99,1610612739,L,97,Final,2015,19800.0,Toronto
21500871,22015,1610612741,2/27/2016,CHI vs. POR,L,95,1610612757,W,103,Final,2015,21962.0,Tied
21500875,22015,1610612756,2/27/2016,PHX vs. MEM,W,111,1610612763,L,106,Final,2015,17101.0,Tied
21500869,22015,1610612738,2/27/2016,BOS vs. MIA,W,101,1610612748,L,89,Final,2015,18624.0,Boston
21500872,22015,1610612745,2/27/2016,HOU vs. SAS,L,94,1610612759,W,104,Final,2015,18240.0,San Antonio
21500876,22015,1610612762,2/27/2016,UTA vs. BKN,L,96,1610612751,W,98,Final,2015,18863.0,Tied
21500873,22015,1610612749,2/27/2016,MIL vs. DET,L,91,1610612765,W,102,Final,2015,17165.0,Detroit
21500874,22015,1610612760,2/27/2016,OKC vs. GSW,L,118,1610612744,W,121,Final,2015,18203.0,Golden State
21500870,22015,1610612740,2/27/2016,NOP vs. MIN,L,110,1610612750,W,112,Final,2015,17338.0,Tied
21500883,22015,1610612752,2/28/2016,NYK vs. MIA,L,81,1610612748,W,98,Final,2015,19812.0,Miami
21500881,22015,1610612753,2/28/2016,ORL vs. PHI,W,130,1610612755,L,116,Final,2015,16168.0,Orlando
21500879,22015,1610612765,2/28/2016,DET vs. TOR,W,114,1610612761,L,101,Final,2015,17201.0,Toronto
21500880,22015,1610612754,2/28/2016,IND vs. POR,L,102,1610612757,W,111,Final,2015,16662.0,Portland
21500882,22015,1610612742,2/28/2016,DAL vs. MIN,W,128,1610612750,L,101,Final,2015,20289.0,Dallas
21500878,22015,1610612737,2/28/2016,ATL vs. CHA,W,87,1610612766,L,76,Final,2015,17156.0,Atlanta
21500877,22015,1610612764,2/28/2016,WAS vs. CLE,W,113,1610612739,L,99,Final,2015,20356.0,Tied
21500886,22015,1610612738,2/29/2016,BOS vs. UTA,W,100,1610612762,L,95,Final,2015,17680.0,Tied
21500890,22015,1610612746,2/29/2016,LAC vs. BKN,W,105,1610612751,L,95,Final,2015,19060.0,LA Clippers
21500884,22015,1610612739,2/29/2016,CLE vs. IND,W,100,1610612754,L,96,Final,2015,20562.0,Cleveland
21500887,22015,1610612749,2/29/2016,MIL vs. HOU,W,128,1610612745,L,121,Final,2015,13214.0,Tied
21500889,22015,1610612758,2/29/2016,SAC vs. OKC,L,116,1610612760,W,131,Final,2015,17317.0,Tied
21500888,22015,1610612743,2/29/2016,DEN vs. MEM,L,96,1610612763,W,103,Final,2015,10324.0,Memphis
21500885,22015,1610612764,2/29/2016,WAS vs. PHI,W,116,1610612755,L,108,Final,2015,15096.0,Washington
21500895,22015,1610612744,3/1/2016,GSW vs. ATL,W,109,1610612737,L,105,Final,2015,19596.0,Golden State
21500896,22015,1610612747,3/1/2016,LAL vs. BKN,W,107,1610612751,L,101,Final,2015,18997.0,L.A. Lakers
21500893,22015,1610612752,3/1/2016,NYK vs. POR,L,85,1610612757,W,104,Final,2015,19812.0,Tied
21500892,22015,1610612748,3/1/2016,MIA vs. CHI,W,129,1610612741,L,111,Final,2015,19654.0,Miami
21500894,22015,1610612742,3/1/2016,DAL vs. ORL,W,121,1610612753,L,108,Final,2015,19546.0,Tied
21500891,22015,1610612766,3/1/2016,CHA vs. PHX,W,126,1610612756,L,92,Final,2015,16849.0,Tied
21500898,22015,1610612755,3/2/2016,PHI vs. CHA,L,99,1610612766,W,119,Final,2015,11143.0,Charlotte
21500905,22015,1610612759,3/2/2016,SAS vs. DET,W,97,1610612765,L,81,Final,2015,18418.0,San Antonio
21500899,22015,1610612738,3/2/2016,BOS vs. POR,W,116,1610612757,L,93,Final,2015,18624.0,Tied
21500907,22015,1610612746,3/2/2016,LAC vs. OKC,W,103,1610612760,L,98,Final,2015,19304.0,Oklahoma City
21500897,22015,1610612753,3/2/2016,ORL vs. CHI,W,102,1610612741,L,89,Final,2015,16072.0,Orlando
21500901,22015,1610612745,3/2/2016,HOU vs. NOP,W,100,1610612740,L,95,Final,2015,18226.0,Houston
21500903,22015,1610612749,3/2/2016,MIL vs. IND,L,99,1610612754,W,104,Final,2015,14263.0,Indiana
21500906,22015,1610612743,3/2/2016,DEN vs. LAL,W,117,1610612747,L,107,Final,2015,20096.0,Denver
21500904,22015,1610612750,3/2/2016,MIN vs. WAS,L,98,1610612764,W,104,Final,2015,11307.0,Tied
21500900,22015,1610612761,3/2/2016,TOR vs. UTA,W,104,1610612762,L,94,Final,2015,19800.0,Tied
21500902,22015,1610612763,3/2/2016,MEM vs. SAC,W,104,1610612758,L,98,Final,2015,15310.0,Memphis
21500911,22015,1610612744,3/3/2016,GSW vs. OKC,W,121,1610612760,L,106,Final,2015,19596.0,Golden State
21500908,22015,1610612748,3/3/2016,MIA vs. PHX,W,108,1610612756,L,92,Final,2015,19600.0,Miami
21500910,22015,1610612742,3/3/2016,DAL vs. SAC,L,101,1610612758,W,104,Final,2015,19910.0,Sacramento
21500909,22015,1610612740,3/3/2016,NOP vs. SAS,L,86,1610612759,W,94,Final,2015,17781.0,San Antonio
21500914,22015,1610612755,3/4/2016,PHI vs. MIA,L,102,1610612748,W,112,Final,2015,17610.0,Miami
21500921,22015,1610612747,3/4/2016,LAL vs. ATL,L,77,1610612737,W,106,Final,2015,18997.0,Atlanta
21500915,22015,1610612738,3/4/2016,BOS vs. NYK,W,105,1610612752,L,104,Final,2015,18624.0,Boston
21500913,22015,1610612753,3/4/2016,ORL vs. PHX,L,84,1610612756,W,102,Final,2015,17546.0,Phoenix
21500917,22015,1610612739,3/4/2016,CLE vs. WAS,W,108,1610612764,L,83,Final,2015,20562.0,Tied
21500919,22015,1610612749,3/4/2016,MIL vs. MIN,W,116,1610612750,L,101,Final,2015,16366.0,Milwaukee
21500920,22015,1610612743,3/4/2016,DEN vs. BKN,L,120,1610612751,W,121,Final,2015,14163.0,Brooklyn
21500912,22015,1610612766,3/4/2016,CHA vs. IND,W,108,1610612754,L,101,Final,2015,19099.0,Charlotte
21500916,22015,1610612761,3/4/2016,TOR vs. POR,W,117,1610612757,L,115,Final,2015,19800.0,Toronto
21500918,22015,1610612763,3/4/2016,MEM vs. UTA,W,94,1610612762,L,88,Final,2015,17188.0,Utah
21500928,22015,1610612759,3/5/2016,SAS vs. SAC,W,104,1610612758,L,94,Final,2015,18418.0,San Antonio
21500927,22015,1610612741,3/5/2016,CHI vs. HOU,W,108,1610612745,L,100,Final,2015,22203.0,Chicago
21500923,22015,1610612752,3/5/2016,NYK vs. DET,W,102,1610612765,L,89,Final,2015,19812.0,New York
21500929,22015,1610612746,3/5/2016,LAC vs. ATL,L,97,1610612737,W,107,Final,2015,19236.0,Tied
21500922,22015,1610612739,3/5/2016,CLE vs. BOS,W,120,1610612738,L,103,Final,2015,20562.0,Cleveland
21500926,22015,1610612750,3/5/2016,MIN vs. BKN,W,132,1610612751,L,118,Final,2015,15987.0,Minnesota
21500924,22015,1610612764,3/5/2016,WAS vs. IND,L,99,1610612754,W,100,Final,2015,20356.0,Indiana
21500925,22015,1610612740,3/5/2016,NOP vs. UTA,L,94,1610612762,W,106,Final,2015,16680.0,Tied
21500931,22015,1610612747,3/6/2016,LAL vs. GSW,W,112,1610612744,L,95,Final,2015,18997.0,Golden State
21500935,22015,1610612748,3/6/2016,MIA vs. PHI,W,103,1610612755,L,98,Final,2015,19820.0,Miami
21500934,22015,1610612765,3/6/2016,DET vs. POR,W,123,1610612757,L,103,Final,2015,18386.0,Detroit
21500930,22015,1610612749,3/6/2016,MIL vs. OKC,L,96,1610612760,W,104,Final,2015,16565.0,Oklahoma City
21500933,22015,1610612743,3/6/2016,DEN vs. DAL,W,116,1610612742,L,114,Final,2015,14802.0,Dallas
21500936,22015,1610612761,3/6/2016,TOR vs. HOU,L,107,1610612745,W,113,Final,2015,19800.0,Houston
21500932,22015,1610612763,3/6/2016,MEM vs. PHX,L,100,1610612756,W,109,Final,2015,17291.0,Tied
21500943,22015,1610612744,3/7/2016,GSW vs. ORL,W,119,1610612753,L,113,Final,2015,19596.0,Golden State
21500940,22015,1610612741,3/7/2016,CHI vs. MIL,W,100,1610612749,L,90,Final,2015,21672.0,Chicago
21500938,22015,1610612739,3/7/2016,CLE vs. MEM,L,103,1610612763,W,106,Final,2015,20562.0,Tied
21500939,22015,1610612754,3/7/2016,IND vs. SAS,W,99,1610612759,L,91,Final,2015,16742.0,Tied
21500942,22015,1610612742,3/7/2016,DAL vs. LAC,L,90,1610612746,W,109,Final,2015,20002.0,LA Clippers
21500937,22015,1610612766,3/7/2016,CHA vs. MIN,W,108,1610612750,L,103,Final,2015,15912.0,Charlotte
21500941,22015,1610612740,3/7/2016,NOP vs. SAC,W,115,1610612758,L,112,Final,2015,16403.0,New Orleans
21500949,22015,1610612747,3/8/2016,LAL vs. ORL,W,107,1610612753,L,98,Final,2015,18997.0,Tied
21500948,22015,1610612757,3/8/2016,POR vs. WAS,W,116,1610612764,L,109,Final,2015,19393.0,Portland
21500947,22015,1610612762,3/8/2016,UTA vs. ATL,L,84,1610612737,W,91,Final,2015,19282.0,Tied
21500946,22015,1610612743,3/8/2016,DEN vs. NYK,W,110,1610612752,L,94,Final,2015,13305.0,Denver
21500945,22015,1610612750,3/8/2016,MIN vs. SAS,L,91,1610612759,W,116,Final,2015,14093.0,San Antonio
21500944,22015,1610612761,3/8/2016,TOR vs. BKN,W,104,1610612751,L,99,Final,2015,19800.0,Toronto
21500951,22015,1610612755,3/9/2016,PHI vs. HOU,L,104,1610612745,W,118,Final,2015,15237.0,Houston
21500958,22015,1610612744,3/9/2016,GSW vs. UTA,W,115,1610612762,L,94,Final,2015,19596.0,Golden State
21500956,22015,1610612756,3/9/2016,PHX vs. NYK,L,97,1610612752,W,128,Final,2015,17105.0,New York
21500953,22015,1610612738,3/9/2016,BOS vs. MEM,W,116,1610612763,L,96,Final,2015,17790.0,Tied
21500952,22015,1610612749,3/9/2016,MIL vs. MIA,W,114,1610612748,L,108,Final,2015,15005.0,Milwaukee
21500954,22015,1610612742,3/9/2016,DAL vs. DET,L,96,1610612765,W,102,Final,2015,20249.0,Tied
21500957,22015,1610612758,3/9/2016,SAC vs. CLE,L,111,1610612739,W,120,Final,2015,17317.0,Cleveland
21500950,22015,1610612766,3/9/2016,CHA vs. NOP,W,122,1610612740,L,113,Final,2015,16335.0,Tied
21500955,22015,1610612760,3/9/2016,OKC vs. LAC,W,120,1610612746,L,108,Final,2015,18203.0,Oklahoma City
21500960,22015,1610612759,3/10/2016,SAS vs. CHI,W,109,1610612741,L,101,Final,2015,18418.0,Tied
21500962,22015,1610612747,3/10/2016,LAL vs. CLE,L,108,1610612739,W,120,Final,2015,18997.0,Cleveland
21500961,22015,1610612743,3/10/2016,DEN vs. PHX,W,116,1610612756,L,98,Final,2015,11582.0,Tied
21500959,22015,1610612761,3/10/2016,TOR vs. ATL,W,104,1610612737,L,96,Final,2015,19800.0,Toronto
21500964,22015,1610612755,3/11/2016,PHI vs. BKN,W,95,1610612751,L,89,Final,2015,14128.0,Tied
21500971,22015,1610612744,3/11/2016,GSW vs. POR,W,128,1610612757,L,112,Final,2015,19596.0,Golden State
21500966,22015,1610612741,3/11/2016,CHI vs. MIA,L,96,1610612748,W,118,Final,2015,22067.0,Miami
21500965,22015,1610612738,3/11/2016,BOS vs. HOU,L,98,1610612745,W,102,Final,2015,18624.0,Tied
21500972,22015,1610612746,3/11/2016,LAC vs. NYK,W,101,1610612752,L,94,Final,2015,19175.0,LA Clippers
21500969,22015,1610612762,3/11/2016,UTA vs. WAS,W,114,1610612764,L,93,Final,2015,19911.0,Tied
21500970,22015,1610612758,3/11/2016,SAC vs. ORL,L,100,1610612753,W,107,Final,2015,17081.0,Tied
21500963,22015,1610612766,3/11/2016,CHA vs. DET,W,118,1610612765,L,103,Final,2015,18189.0,Charlotte
21500967,22015,1610612763,3/11/2016,MEM vs. NOP,W,121,1610612740,L,114,Final,2015,18119.0,Memphis
21500968,22015,1610612760,3/11/2016,OKC vs. MIN,L,96,1610612750,W,99,Final,2015,18203.0,Oklahoma City
21500976,22015,1610612755,3/12/2016,PHI vs. DET,L,111,1610612765,W,125,Final,2015,16087.0,Detroit
21500981,22015,1610612744,3/12/2016,GSW vs. PHX,W,123,1610612756,L,116,Final,2015,19596.0,Golden State
21500979,22015,1610612759,3/12/2016,SAS vs. OKC,W,93,1610612760,L,85,Final,2015,18418.0,Tied
21500982,22015,1610612757,3/12/2016,POR vs. ORL,W,121,1610612753,L,84,Final,2015,19452.0,Tied
21500978,22015,1610612749,3/12/2016,MIL vs. NOP,W,103,1610612740,L,92,Final,2015,16518.0,Tied
21500973,22015,1610612742,3/12/2016,DAL vs. IND,L,105,1610612754,W,112,Final,2015,20459.0,Indiana
21500974,22015,1610612737,3/12/2016,ATL vs. MEM,W,95,1610612763,L,83,Final,2015,17515.0,Atlanta
21500980,22015,1610612743,3/12/2016,DEN vs. WAS,W,116,1610612764,L,100,Final,2015,13213.0,Denver
21500975,22015,1610612766,3/12/2016,CHA vs. HOU,W,125,1610612745,L,109,Final,2015,19303.0,Tied
21500977,22015,1610612761,3/12/2016,TOR vs. MIA,W,112,1610612748,L,104,Final,2015,19800.0,Toronto
21500987,22015,1610612747,3/13/2016,LAL vs. NYK,L,87,1610612752,W,90,Final,2015,18997.0,New York
21500985,22015,1610612751,3/13/2016,BKN vs. MIL,L,100,1610612749,W,109,Final,2015,15241.0,Milwaukee
21500983,22015,1610612746,3/13/2016,LAC vs. CLE,L,90,1610612739,W,114,Final,2015,19342.0,Cleveland
21500984,22015,1610612737,3/13/2016,ATL vs. IND,W,104,1610612754,L,75,Final,2015,17066.0,Tied
21500986,22015,1610612758,3/13/2016,SAC vs. UTA,L,99,1610612762,W,108,Final,2015,17023.0,Sacramento
21500996,22015,1610612744,3/14/2016,GSW vs. NOP,W,125,1610612740,L,107,Final,2015,19596.0,Golden State
21500995,22015,1610612756,3/14/2016,PHX vs. MIN,W,107,1610612750,L,104,Final,2015,17480.0,Tied
21500992,22015,1610612745,3/14/2016,HOU vs. MEM,W,130,1610612763,L,81,Final,2015,18226.0,Tied
21500990,22015,1610612748,3/14/2016,MIA vs. DEN,W,124,1610612743,L,119,Final,2015,19744.0,Miami
21500994,22015,1610612762,3/14/2016,UTA vs. CLE,W,94,1610612739,L,85,Final,2015,19911.0,Tied
21500989,22015,1610612764,3/14/2016,WAS vs. DET,W,124,1610612765,L,81,Final,2015,18042.0,Washington
21500988,22015,1610612766,3/14/2016,CHA vs. DAL,L,96,1610612742,W,107,Final,2015,15686.0,Tied
21500991,22015,1610612761,3/14/2016,TOR vs. CHI,L,107,1610612741,W,109,Final,2015,19800.0,Chicago
21500993,22015,1610612760,3/14/2016,OKC vs. POR,W,128,1610612757,L,94,Final,2015,18203.0,Tied
21501001,22015,1610612759,3/15/2016,SAS vs. LAC,W,108,1610612746,L,87,Final,2015,18418.0,San Antonio
21501002,22015,1610612747,3/15/2016,LAL vs. SAC,L,98,1610612758,W,106,Final,2015,18997.0,Sacramento
21500999,22015,1610612751,3/15/2016,BKN vs. PHI,W,131,1610612755,L,114,Final,2015,14560.0,Tied
21500998,22015,1610612753,3/15/2016,ORL vs. DEN,W,116,1610612743,L,110,Final,2015,16988.0,Orlando
21501000,22015,1610612749,3/15/2016,MIL vs. TOR,L,89,1610612761,W,107,Final,2015,13522.0,Toronto
21500997,22015,1610612754,3/15/2016,IND vs. BOS,W,103,1610612738,L,98,Final,2015,17118.0,Indiana
21501011,22015,1610612744,3/16/2016,GSW vs. NYK,W,121,1610612752,L,85,Final,2015,19596.0,Golden State
21501003,22015,1610612738,3/16/2016,BOS vs. OKC,L,109,1610612760,W,130,Final,2015,18624.0,Tied
21501005,22015,1610612739,3/16/2016,CLE vs. DAL,W,99,1610612742,L,98,Final,2015,20562.0,Cleveland
21501009,22015,1610612745,3/16/2016,HOU vs. LAC,L,106,1610612746,W,122,Final,2015,18304.0,Tied
21501007,22015,1610612765,3/16/2016,DET vs. ATL,L,114,1610612737,W,118,Final,2015,14121.0,Atlanta
21501010,22015,1610612758,3/16/2016,SAC vs. NOP,L,108,1610612740,W,123,Final,2015,17086.0,New Orleans
21501006,22015,1610612764,3/16/2016,WAS vs. CHI,W,117,1610612741,L,96,Final,2015,19556.0,Washington
21501004,22015,1610612766,3/16/2016,CHA vs. ORL,W,107,1610612753,L,99,Final,2015,16148.0,Charlotte
21501008,22015,1610612763,3/16/2016,MEM vs. MIN,L,108,1610612750,W,114,Final,2015,16588.0,Tied
21501013,22015,1610612755,3/17/2016,PHI vs. WAS,L,94,1610612764,W,99,Final,2015,10521.0,Washington
21501018,22015,1610612759,3/17/2016,SAS vs. POR,W,118,1610612757,L,110,Final,2015,18418.0,San Antonio
21501016,22015,1610612741,3/17/2016,CHI vs. BKN,W,118,1610612751,L,102,Final,2015,21513.0,Chicago
21501014,22015,1610612748,3/17/2016,MIA vs. CHA,L,106,1610612766,W,109,Final,2015,19848.0,Tied
21501019,22015,1610612762,3/17/2016,UTA vs. PHX,W,103,1610612756,L,69,Final,2015,18784.0,Utah
21501017,22015,1610612749,3/17/2016,MIL vs. MEM,W,96,1610612763,L,86,Final,2015,11740.0,Tied
21501012,22015,1610612754,3/17/2016,IND vs. TOR,L,94,1610612761,W,101,Final,2015,15104.0,Toronto
21501015,22015,1610612737,3/17/2016,ATL vs. DEN,W,116,1610612743,L,98,Final,2015,14383.0,Atlanta
21501021,22015,1610612755,3/18/2016,PHI vs. OKC,L,97,1610612760,W,111,Final,2015,20388.0,Oklahoma City
21501027,22015,1610612747,3/18/2016,LAL vs. PHX,L,90,1610612756,W,95,Final,2015,18997.0,Phoenix
21501020,22015,1610612753,3/18/2016,ORL vs. CLE,L,103,1610612739,W,109,Final,2015,18046.0,Cleveland
21501024,22015,1610612745,3/18/2016,HOU vs. MIN,W,116,1610612750,L,111,Final,2015,18142.0,Houston
21501022,22015,1610612765,3/18/2016,DET vs. SAC,W,115,1610612758,L,108,Final,2015,15982.0,Tied
21501026,22015,1610612742,3/18/2016,DAL vs. GSW,L,112,1610612744,W,130,Final,2015,20515.0,Golden State
21501023,22015,1610612761,3/18/2016,TOR vs. BOS,W,105,1610612738,L,91,Final,2015,19800.0,Toronto
21501025,22015,1610612740,3/18/2016,NOP vs. POR,L,112,1610612757,W,117,Final,2015,17263.0,Portland
21501036,22015,1610612759,3/19/2016,SAS vs. GSW,W,87,1610612744,L,79,Final,2015,18825.0,Golden State
21501034,22015,1610612741,3/19/2016,CHI vs. UTA,W,92,1610612762,L,85,Final,2015,21856.0,Tied
21501033,22015,1610612748,3/19/2016,MIA vs. CLE,W,122,1610612739,L,101,Final,2015,19737.0,Miami
21501030,22015,1610612765,3/19/2016,DET vs. BKN,W,115,1610612751,L,103,Final,2015,17559.0,Detroit
21501031,22015,1610612754,3/19/2016,IND vs. OKC,L,111,1610612760,W,115,Final,2015,18165.0,Tied
21501029,22015,1610612737,3/19/2016,ATL vs. HOU,W,109,1610612745,L,97,Final,2015,18067.0,Atlanta
21501028,22015,1610612766,3/19/2016,CHA vs. DEN,L,93,1610612743,W,101,Final,2015,19271.0,Denver
21501032,22015,1610612764,3/19/2016,WAS vs. NYK,W,99,1610612752,L,89,Final,2015,20356.0,Washington
21501035,22015,1610612763,3/19/2016,MEM vs. LAC,W,113,1610612746,L,102,Final,2015,18119.0,LA Clippers
21501039,22015,1610612755,3/20/2016,PHI vs. BOS,L,105,1610612738,W,120,Final,2015,15103.0,Boston
21501042,22015,1610612752,3/20/2016,NYK vs. SAC,L,80,1610612758,W,88,Final,2015,19812.0,Sacramento
21501041,22015,1610612749,3/20/2016,MIL vs. UTA,L,85,1610612762,W,94,Final,2015,14124.0,Utah
21501037,22015,1610612742,3/20/2016,DAL vs. POR,W,132,1610612757,L,120,Final,2015,20351.0,Dallas
21501038,22015,1610612761,3/20/2016,TOR vs. ORL,W,105,1610612753,L,100,Final,2015,19800.0,Toronto
21501040,22015,1610612740,3/20/2016,NOP vs. LAC,W,109,1610612746,L,105,Final,2015,17407.0,LA Clippers
21501049,22015,1610612741,3/21/2016,CHI vs. SAC,W,109,1610612758,L,102,Final,2015,21531.0,Chicago
21501051,22015,1610612756,3/21/2016,PHX vs. MEM,L,97,1610612763,W,103,Final,2015,15868.0,Tied
21501046,22015,1610612738,3/21/2016,BOS vs. ORL,W,107,1610612753,L,96,Final,2015,18624.0,Tied
21501044,22015,1610612739,3/21/2016,CLE vs. DEN,W,124,1610612743,L,91,Final,2015,20562.0,Cleveland
21501047,22015,1610612765,3/21/2016,DET vs. MIL,W,92,1610612749,L,91,Final,2015,13577.0,Detroit
21501045,22015,1610612754,3/21/2016,IND vs. PHI,W,91,1610612755,L,75,Final,2015,16155.0,Indiana
21501048,22015,1610612737,3/21/2016,ATL vs. WAS,L,102,1610612764,W,117,Final,2015,15729.0,Tied
21501050,22015,1610612750,3/21/2016,MIN vs. GSW,L,104,1610612744,W,109,Final,2015,19452.0,Golden State
21501043,22015,1610612766,3/21/2016,CHA vs. SAS,W,91,1610612759,L,88,Final,2015,18260.0,Tied
21501055,22015,1610612747,3/22/2016,LAL vs. MEM,W,107,1610612763,L,100,Final,2015,18997.0,Memphis
21501052,22015,1610612751,3/22/2016,BKN vs. CHA,L,100,1610612766,W,105,Final,2015,15739.0,Charlotte
21501054,22015,1610612760,3/22/2016,OKC vs. HOU,W,111,1610612745,L,107,Final,2015,18203.0,Tied
21501053,22015,1610612740,3/22/2016,NOP vs. MIA,L,99,1610612748,W,113,Final,2015,16867.0,Miami
21501066,22015,1610612744,3/23/2016,GSW vs. LAC,W,114,1610612746,L,98,Final,2015,19596.0,Golden State
21501063,22015,1610612759,3/23/2016,SAS vs. MIA,W,112,1610612748,L,88,Final,2015,18418.0,San Antonio
21501060,22015,1610612741,3/23/2016,CHI vs. NYK,L,107,1610612752,W,115,Final,2015,21788.0,New York
21501065,22015,1610612756,3/23/2016,PHX vs. LAL,W,119,1610612747,L,107,Final,2015,18191.0,Phoenix
21501057,22015,1610612738,3/23/2016,BOS vs. TOR,W,91,1610612761,L,79,Final,2015,18624.0,Toronto
21501059,22015,1610612739,3/23/2016,CLE vs. MIL,W,113,1610612749,L,104,Final,2015,20562.0,Cleveland
21501061,22015,1610612745,3/23/2016,HOU vs. UTA,L,87,1610612762,W,89,Final,2015,18151.0,Tied
21501058,22015,1610612765,3/23/2016,DET vs. ORL,W,118,1610612753,L,102,Final,2015,16609.0,Detroit
21501067,22015,1610612757,3/23/2016,POR vs. DAL,W,109,1610612742,L,103,Final,2015,19819.0,Dallas
21501064,22015,1610612743,3/23/2016,DEN vs. PHI,W,104,1610612755,L,103,Final,2015,10684.0,Denver
21501062,22015,1610612750,3/23/2016,MIN vs. SAC,W,113,1610612758,L,104,Final,2015,12151.0,Minnesota
21501056,22015,1610612764,3/23/2016,WAS vs. ATL,L,101,1610612737,W,122,Final,2015,18807.0,Tied
21501070,22015,1610612752,3/24/2016,NYK vs. CHI,W,106,1610612741,L,94,Final,2015,19812.0,New York
21501069,22015,1610612751,3/24/2016,BKN vs. CLE,W,104,1610612739,L,95,Final,2015,17732.0,Cleveland
21501072,22015,1610612746,3/24/2016,LAC vs. POR,W,96,1610612757,L,94,Final,2015,19359.0,LA Clippers
21501068,22015,1610612754,3/24/2016,IND vs. NOP,W,92,1610612740,L,84,Final,2015,17517.0,Indiana
21501071,22015,1610612760,3/24/2016,OKC vs. UTA,W,113,1610612762,L,91,Final,2015,18203.0,Oklahoma City
21501080,22015,1610612744,3/25/2016,GSW vs. DAL,W,128,1610612742,L,120,Final,2015,19596.0,Golden State
21501078,22015,1610612759,3/25/2016,SAS vs. MEM,W,110,1610612763,L,104,Final,2015,18418.0,San Antonio
21501081,22015,1610612747,3/25/2016,LAL vs. DEN,L,105,1610612743,W,116,Final,2015,18997.0,Denver
